id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq
3957,1,1,14,32,,12.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,750,0,33.0,94.0,4.0,1.0,12,6.62007284164429,144
3958,1,1,14,34,12.0,10.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,450,0,36.0,103.0,1.0,1.0,14,6.10924816131592,196
3961,1,1,14,24,12.0,9.0,420616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,600,0,26.0,,6.0,1.0,4,6.39693021774292,16
3963,1,1,12,33,7.0,12.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,855,0,44.0,101.0,5.0,0.0,15,6.75110101699829,225
3967,1,1,14,26,14.0,8.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,728,0,30.0,94.0,1.0,0.0,6,6.59030103683472,36
3968,1,1,12,34,12.0,11.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,693,0,38.0,112.0,4.0,1.0,16,6.54102993011475,256
3969,1,1,10,27,12.0,12.0,389410,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1025,0,24.0,73.0,4.0,0.0,11,6.93244791030884,121
3973,1,1,14,28,8.0,8.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1154,1,32.0,104.0,1.0,1.0,8,7.05099010467529,64
3974,1,1,16,32,15.0,18.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,983,0,48.0,,1.0,1.0,10,6.89060878753662,100
3975,1,1,15,34,3.0,0.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,727,0,34.0,105.0,4.0,0.0,13,6.58892583847046,169
3978,1,1,14,34,10.0,11.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,535,0,38.0,106.0,1.0,1.0,14,6.28226709365845,196
3979,1,1,12,25,11.0,11.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,532,0,39.0,101.0,1.0,1.0,7,6.27664279937744,49
3982,1,1,13,26,10.0,11.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,289,1,28.0,86.0,6.0,1.0,7,5.66642713546753,49
3983,1,1,17,26,12.0,12.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,313,1,36.0,119.0,6.0,1.0,3,5.74620294570923,9
3984,1,1,13,24,13.0,16.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,404,0,24.0,83.0,6.0,1.0,5,6.00141477584839,25
3986,1,1,18,30,12.0,12.0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1100,0,43.0,114.0,1.0,1.0,6,7.00306606292725,36
3987,1,1,12,27,2.0,2.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,660,0,36.0,104.0,1.0,1.0,9,6.4922399520874,81
3988,1,1,12,32,12.0,12.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,433,0,44.0,99.0,1.0,0.0,14,6.07073783874512,196
3989,1,1,17,27,18.0,16.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,400,1,37.0,126.0,5.0,1.0,4,5.99146509170532,16
3993,1,1,15,26,18.0,13.0,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,263,0,36.0,101.0,6.0,1.0,5,5.57215404510498,25
3994,1,1,13,34,12.0,12.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,400,0,45.0,,1.0,1.0,15,5.99146509170532,225
3997,1,1,16,34,15.0,18.0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,577,0,40.0,109.0,1.0,1.0,12,6.35784196853638,144
3998,1,1,12,24,13.0,13.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,433,0,35.0,110.0,6.0,1.0,6,6.07073783874512,36
4000,1,1,17,25,18.0,12.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,470,0,39.0,104.0,1.0,0.0,2,6.15273284912109,4
4001,1,1,17,25,12.0,14.0,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,255,1,30.0,118.0,1.0,1.0,2,5.54126405715942,4
4002,1,1,12,26,12.0,12.0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,625,0,28.0,,1.0,1.0,8,6.43775177001953,64
4005,1,1,13,34,12.0,,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,670,1,48.0,103.0,6.0,1.0,15,6.50727701187134,225
4007,1,1,12,30,12.0,12.0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1049,0,36.0,90.0,1.0,1.0,12,6.95559310913086,144
4012,1,1,17,34,,4.0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1846,0,49.0,98.0,1.0,1.0,11,7.52077579498291,121
4013,1,1,15,33,16.0,12.0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,769,0,46.0,112.0,1.0,1.0,12,6.64509105682373,144
4015,1,1,11,34,,,139101,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,688,0,37.0,64.0,1.0,,17,6.53378915786743,289
4018,1,1,15,24,15.0,12.0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,650,0,25.0,,1.0,1.0,3,6.47697305679321,9
4019,1,1,16,26,13.0,18.0,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,479,0,39.0,128.0,1.0,1.0,4,6.17170000076294,16
4027,1,0,16,24,16.0,13.0,440484,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,341,0,40.0,113.0,1.0,1.0,2,5.83188199996948,4
4029,1,0,14,32,10.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,906,0,46.0,102.0,1.0,1.0,12,6.80903911590576,144
4031,1,0,12,33,7.0,8.0,432693,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,351,0,33.0,93.0,5.0,1.0,15,5.86078596115112,225
4033,0,0,12,29,8.0,9.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,775,0,40.0,92.0,1.0,0.0,11,6.65286302566528,121
4034,0,0,12,26,8.0,9.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,700,0,35.0,124.0,1.0,0.0,8,6.55108022689819,64
4036,0,0,16,26,12.0,12.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,592,0,39.0,119.0,1.0,1.0,4,6.38350677490234,16
4037,0,0,12,24,8.0,11.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,740,0,25.0,,,1.0,6,6.60664987564087,36
4039,0,0,12,27,10.0,8.0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,533,0,34.0,96.0,1.0,1.0,9,6.27852201461792,81
4040,0,0,16,25,18.0,13.0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,0,32.0,110.0,6.0,1.0,3,6.03308582305908,9
4041,0,0,18,34,12.0,12.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1394,0,40.0,118.0,1.0,1.0,10,7.23993301391602,100
4043,0,0,12,34,8.0,10.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,548,0,42.0,96.0,1.0,1.0,16,6.30627489089966,256
4044,0,1,11,24,11.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,657,0,27.0,80.0,1.0,1.0,7,6.48768377304077,49
4046,0,1,12,25,10.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,572,0,39.0,,1.0,1.0,7,6.34913921356201,49
4047,0,1,13,29,,12.0,434907,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,624,0,36.0,137.0,1.0,0.0,10,6.43615102767944,100
4048,0,1,16,31,15.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,442,0,38.0,113.0,1.0,1.0,9,6.09131002426147,81
4050,0,1,15,27,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,577,0,41.0,93.0,1.0,1.0,6,6.35784196853638,36
4051,0,1,13,27,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,540,0,34.0,93.0,1.0,1.0,8,6.29156923294067,64
4052,0,1,15,30,9.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,841,0,42.0,116.0,6.0,1.0,9,6.73459100723267,81
4061,1,0,14,29,,8.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,724,1,34.0,106.0,6.0,1.0,9,6.58479118347168,81
4063,1,0,13,26,6.0,11.0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,557,1,22.0,,1.0,1.0,7,6.32256507873535,49
4064,1,0,13,24,,,323633,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,334,1,14.0,,1.0,1.0,5,5.81114101409912,25
4066,1,0,15,24,10.0,14.0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,510,0,33.0,,6.0,1.0,3,6.23441076278687,9
4067,1,0,12,31,8.0,12.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,577,0,31.0,69.0,1.0,0.0,13,6.35784196853638,169
4074,1,0,12,29,2.0,6.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,511,0,36.0,78.0,1.0,1.0,11,6.23637008666992,121
4078,0,1,15,25,9.0,7.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,311,1,28.0,87.0,1.0,1.0,4,5.7397928237915,16
4079,0,1,12,34,8.0,8.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,41.0,99.0,1.0,1.0,16,6.35784196853638,256
4081,0,1,12,34,,12.0,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,670,0,40.0,,1.0,1.0,16,6.50727701187134,256
4082,0,1,12,27,12.0,16.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,631,0,33.0,92.0,1.0,1.0,9,6.44730615615845,81
4083,0,1,16,25,12.0,16.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,666,0,23.0,113.0,4.0,1.0,3,6.50128984451294,9
4087,0,1,14,27,12.0,12.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,400,0,38.0,119.0,1.0,1.0,7,5.99146509170532,49
4089,0,1,11,24,10.0,16.0,359592,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,220,0,24.0,,1.0,1.0,7,5.39362812042236,49
4091,0,1,13,30,,9.0,483230,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,577,0,43.0,,1.0,0.0,11,6.35784196853638,121
4093,0,1,13,29,,12.0,434907,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,423,0,29.0,98.0,4.0,1.0,10,6.04737186431885,100
4094,0,1,16,27,14.0,16.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,647,0,33.0,99.0,1.0,1.0,5,6.47234582901001,25
4095,0,1,15,28,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,345,1,36.0,,6.0,1.0,7,5.84354400634766,49
4096,0,1,16,25,11.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,840,0,24.0,112.0,6.0,1.0,3,6.73340177536011,9
4097,1,1,15,25,18.0,12.0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,625,0,30.0,115.0,1.0,1.0,4,6.43775177001953,16
4100,0,1,9,30,8.0,,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1000,0,26.0,96.0,1.0,1.0,15,6.90775489807129,225
4101,1,1,16,31,8.0,6.0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,919,0,41.0,117.0,1.0,1.0,9,6.82328605651855,81
4105,1,1,12,31,2.0,8.0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,730,0,38.0,96.0,1.0,1.0,13,6.59304523468018,169
4107,1,1,12,24,10.0,10.0,109360,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,448,0,26.0,,5.0,0.0,6,6.10479307174683,36
4109,1,1,14,29,12.0,12.0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,483,1,44.0,75.0,1.0,1.0,9,6.18001699447632,81
4111,0,1,12,25,11.0,10.0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,411,0,46.0,108.0,6.0,1.0,7,6.01859283447266,49
4112,0,1,14,30,13.0,12.0,508712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,885,0,46.0,,1.0,1.0,10,6.78558778762817,100
4116,0,0,14,27,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,350,0,32.0,,,1.0,7,5.85793304443359,49
4120,0,0,17,27,12.0,16.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,500,0,34.0,92.0,1.0,1.0,4,6.21460819244385,16
4123,0,0,15,33,16.0,16.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,733,0,38.0,95.0,1.0,1.0,12,6.59714603424072,144
4124,0,0,13,30,12.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,459,1,34.0,88.0,6.0,1.0,11,6.12904977798462,121
4125,0,0,16,28,12.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,721,0,37.0,106.0,1.0,1.0,6,6.58063888549805,36
4126,0,0,15,32,8.0,8.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,699,0,44.0,95.0,1.0,1.0,11,6.54965114593506,121
4127,0,0,14,30,9.0,15.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,785,0,40.0,94.0,1.0,1.0,10,6.66568422317505,100
4128,0,0,16,29,12.0,13.0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,925,0,45.0,105.0,1.0,1.0,7,6.82979393005371,49
4129,0,0,14,26,12.0,13.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,449,0,30.0,115.0,5.0,1.0,6,6.10702276229858,36
4130,0,0,15,24,14.0,14.0,391645,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,325,0,37.0,117.0,1.0,1.0,3,5.7838249206543,9
4131,0,0,13,32,13.0,12.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,683,0,30.0,,1.0,1.0,13,6.5264949798584,169
4132,0,0,16,32,18.0,14.0,432693,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,522,0,45.0,,1.0,1.0,10,6.25766801834106,100
4133,0,0,18,28,18.0,14.0,447641,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,470,0,44.0,93.0,1.0,1.0,4,6.15273284912109,16
4134,1,0,12,34,8.0,7.0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,541,0,38.0,115.0,1.0,1.0,16,6.29341888427734,256
4135,1,0,14,29,13.0,12.0,483230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,852,0,43.0,,1.0,1.0,9,6.74758720397949,81
4136,1,0,12,30,9.0,12.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,42.0,,1.0,1.0,12,5.99146509170532,144
4137,1,0,18,27,,,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,547,0,36.0,117.0,6.0,1.0,3,6.3044490814209,9
4138,1,0,16,32,12.0,14.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,577,0,36.0,98.0,6.0,1.0,10,6.35784196853638,100
4139,1,0,11,24,13.0,13.0,440484,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300,0,31.0,,1.0,1.0,7,5.70378303527832,49
4141,1,0,16,32,,12.0,865385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1068,0,42.0,105.0,1.0,1.0,10,6.97354316711426,100
4142,1,0,12,32,6.0,7.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,721,0,36.0,109.0,1.0,1.0,14,6.58063888549805,196
4146,1,0,17,31,12.0,11.0,1169566,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,673,1,42.0,95.0,4.0,1.0,8,6.5117449760437,64
4148,1,0,17,27,14.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,739,0,31.0,120.0,1.0,1.0,4,6.60529804229736,16
4149,1,0,12,26,8.0,,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1478,0,,96.0,6.0,0.0,8,7.29844522476196,64
4156,0,0,17,27,8.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,875,0,40.0,,6.0,1.0,4,6.77422380447388,16
4157,0,0,12,33,8.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,900,0,40.0,,1.0,1.0,15,6.80239486694336,225
4162,0,0,13,31,13.0,12.0,144695,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,801,0,42.0,91.0,1.0,1.0,12,6.68586111068726,144
4163,0,0,13,26,8.0,12.0,110762,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,550,0,38.0,109.0,1.0,1.0,7,6.30991792678833,49
4164,0,0,10,34,8.0,9.0,95192,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,575,0,32.0,,1.0,0.0,18,6.3543701171875,324
4165,0,0,12,27,12.0,12.0,98481,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,540,0,38.0,87.0,1.0,1.0,9,6.29156923294067,81
4167,0,0,16,32,13.0,13.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,790,0,34.0,110.0,1.0,1.0,10,6.67203283309937,100
4168,0,0,14,28,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,693,0,28.0,97.0,1.0,1.0,8,6.54102993011475,64
4169,0,0,16,26,12.0,10.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,0,30.0,110.0,4.0,1.0,4,5.52146100997925,16
4170,0,0,17,24,14.0,13.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,417,1,35.0,,1.0,1.0,1,6.03308582305908,1
4171,0,0,9,32,3.0,4.0,486650,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,635,0,29.0,74.0,1.0,0.0,17,6.45362520217896,289
4177,0,0,12,32,,9.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,413,0,32.0,95.0,5.0,1.0,14,6.02344799041748,196
4183,0,0,12,25,,,104719,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,300,0,26.0,97.0,1.0,0.0,7,5.70378303527832,49
4187,0,0,17,26,18.0,14.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,567,1,29.0,,1.0,1.0,3,6.34035921096802,9
4189,0,0,16,32,7.0,12.0,389423,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,641,0,39.0,,1.0,0.0,10,6.46302890777588,100
4191,0,0,13,29,,,171004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,356,0,34.0,98.0,1.0,0.0,10,5.87493085861206,100
4193,0,0,12,33,,,151687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,400,1,39.0,105.0,1.0,0.0,15,5.99146509170532,225
4195,0,0,12,31,12.0,12.0,128652,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,413,0,21.0,85.0,1.0,1.0,13,6.02344799041748,169
4198,0,0,14,33,12.0,10.0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,531,0,42.0,105.0,1.0,0.0,13,6.27476215362549,169
4199,0,0,16,29,12.0,10.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,635,0,39.0,122.0,1.0,0.0,7,6.45362520217896,49
4200,0,0,14,27,18.0,12.0,402877,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144,1,36.0,114.0,1.0,1.0,7,4.96981287002563,49
4201,0,0,14,31,17.0,13.0,526305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,550,0,36.0,129.0,1.0,0.0,11,6.30991792678833,121
4205,0,0,12,32,7.0,8.0,107063,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,486,0,33.0,100.0,6.0,1.0,14,6.18620920181274,196
4207,0,0,17,31,9.0,14.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,598,0,40.0,108.0,1.0,1.0,8,6.39359092712402,64
4212,0,0,14,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,462,1,26.0,,1.0,1.0,6,6.13556480407715,36
4213,0,0,16,26,,16.0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,812,0,32.0,,1.0,1.0,4,6.69950103759766,16
4214,0,0,12,25,8.0,11.0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,625,0,22.0,,1.0,0.0,7,6.43775177001953,49
4215,0,0,12,31,3.0,,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1043,0,33.0,,1.0,0.0,13,6.94985580444336,169
4216,0,0,16,27,8.0,12.0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,800,0,38.0,122.0,6.0,1.0,5,6.68461179733276,25
4217,0,0,16,27,8.0,9.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,812,1,36.0,119.0,1.0,1.0,5,6.69950103759766,25
4218,0,0,17,26,8.0,8.0,739808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,433,0,40.0,129.0,6.0,1.0,3,6.07073783874512,9
4221,0,0,17,28,8.0,8.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,751,0,32.0,79.0,1.0,1.0,5,6.62140607833862,25
4224,0,0,14,26,10.0,12.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,294,0,39.0,109.0,6.0,1.0,6,5.68357992172241,36
4228,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,427,0,30.0,105.0,1.0,1.0,7,6.05678415298462,49
4229,0,1,12,33,,,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,700,0,47.0,90.0,1.0,1.0,15,6.55108022689819,225
4232,0,1,16,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,284,0,30.0,,1.0,1.0,3,5.64897394180298,9
4233,0,1,14,27,13.0,14.0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,542,1,28.0,101.0,1.0,1.0,7,6.29526615142822,49
4238,0,1,12,25,12.0,12.0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,480,0,35.0,83.0,1.0,1.0,7,6.17378616333008,49
4239,0,1,16,26,13.0,14.0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,378,0,32.0,,1.0,1.0,4,5.93489408493042,16
4240,0,1,16,30,,,591935,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,508,0,38.0,111.0,1.0,1.0,8,6.23048210144043,64
4241,0,1,12,25,,,440484,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,500,0,26.0,,1.0,1.0,7,6.21460819244385,49
4243,0,1,12,33,12.0,8.0,357552,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,723,0,42.0,110.0,1.0,0.0,15,6.58340883255005,225
4244,0,1,12,25,14.0,14.0,359592,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220,0,32.0,92.0,6.0,1.0,7,5.39362812042236,49
4246,0,1,15,24,,,359592,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,475,0,22.0,,5.0,1.0,3,6.16331481933594,9
4248,0,1,13,26,10.0,10.0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1202,0,36.0,113.0,1.0,0.0,7,7.09174203872681,49
4249,0,1,13,24,12.0,12.0,391645,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,400,0,26.0,115.0,6.0,1.0,5,5.99146509170532,25
4250,0,1,16,29,12.0,12.0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,601,0,36.0,109.0,6.0,1.0,7,6.39859485626221,49
4254,0,1,12,29,12.0,8.0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,481,0,35.0,114.0,5.0,1.0,11,6.17586708068848,121
4255,0,1,16,33,7.0,12.0,437985,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,700,0,39.0,110.0,1.0,1.0,11,6.55108022689819,121
4256,0,1,12,27,10.0,9.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,769,0,43.0,102.0,1.0,1.0,9,6.64509105682373,81
4257,0,1,14,25,10.0,9.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,529,0,34.0,118.0,1.0,1.0,5,6.27098798751831,25
4260,0,1,16,30,12.0,9.0,545297,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,450,1,37.0,112.0,1.0,0.0,8,6.10924816131592,64
4262,0,1,10,34,6.0,,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,563,0,31.0,86.0,1.0,0.0,18,6.33328008651733,324
4263,0,1,13,32,7.0,0.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,649,0,42.0,114.0,1.0,0.0,13,6.47543287277222,169
4265,0,1,8,32,9.0,12.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,470,0,33.0,,1.0,0.0,18,6.15273284912109,324
4268,0,1,16,24,14.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,275,0,31.0,,6.0,1.0,2,5.61677122116089,4
4269,0,1,16,33,10.0,8.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,719,1,40.0,102.0,1.0,1.0,11,6.57786083221436,121
4270,0,1,12,33,,,403476,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1082,0,42.0,105.0,1.0,1.0,15,6.98656702041626,225
4274,0,1,16,34,6.0,10.0,403476,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,673,0,51.0,83.0,1.0,1.0,12,6.5117449760437,144
